Point,"hb_comp_curve","hb_ocp1dbm_value","hb_peakPAE_value","hb_gainAt-20dbm_value","hb_PinAtOcp1dbm_value","hb_PAEAtOcp1dbm","hb_outputPowerW_curve","hb_outputPowerDBM_curve","hb_PAE_curve"
23,wave,10.4193426639438,21.3525321221068,18.9972778429704,-7.53800141393186,9.30387855419845,wave,wave,wave
24,wave,10.1394093787555,21.0213730136046,19.1792808318569,-8.0035611497603,8.46218855864654,wave,wave,wave
25,wave,10.3694887988578,20.4855390337718,18.5724028927802,-7.17214159830157,9.72771376616306,wave,wave,wave
26,wave,10.1853345173809,20.0776243150513,17.5880198704055,-6.37786767500346,10.6331031413957,wave,wave,wave
27,wave,10.3553118287091,21.2308734711672,19.1649731921854,-7.77372484626656,9.42801715548085,wave,wave,wave
28,wave,10.4554554736026,21.5562446287842,19.2303917682117,-7.72305984405646,9.07277838753696,wave,wave,wave
29,wave,10.2999084201304,20.6854515949395,18.4789471171576,-7.15411216998037,10.2527458250564,wave,wave,wave
30,wave,10.4104924689846,19.9321966950115,18.4975224138742,-7.07151181601635,9.80968501033941,wave,wave,wave
31,wave,10.4410376012235,21.2748802401867,19.0050636935224,-7.5368321827272,10.0543280435328,wave,wave,wave
32,wave,10.5855389788084,21.1914057368478,18.2028854866862,-6.577153359378,9.44339136211357,wave,wave,wave
33,wave,10.237449939838,21.1336034141264,19.2322224857922,-7.95614679765776,8.82567972322952,wave,wave,wave
34,wave,10.4450769896444,21.5446810965914,19.2248758175982,-7.74082886583613,9.45698260391496,wave,wave,wave
35,wave,10.3607078725709,20.4763024101366,18.2856585821018,-6.91132110587095,10.6089677024321,wave,wave,wave
36,wave,10.390346301421,20.8026955880213,18.2186333809899,-6.80235860096212,10.9788905707571,wave,wave,wave
37,wave,10.2582468447106,20.9572623118822,19.0945791888244,-7.79732304971284,8.91055801276069,wave,wave,wave
38,wave,10.3231553118359,21.2420791051083,18.9428918326795,-7.59100634776999,9.88199699828531,wave,wave,wave
39,wave,10.8061547843298,21.2145725241315,18.9854213694809,-7.17363265439127,10.8904747410884,wave,wave,wave
40,wave,10.3671397733882,20.5899063543577,18.2096795250064,-6.83687714227689,11.3457970066143,wave,wave,wave
41,wave,10.2097184282154,20.6539757103771,18.3275817116542,-7.08198037445156,8.98166971343673,wave,wave,wave
42,wave,10.5955481796442,20.7185175628168,18.8587727927435,-7.24889330306976,10.1321225016332,wave,wave,wave
43,wave,10.3515661009563,21.1739937792407,18.7650249566847,-7.3767095571657,9.99897686932514,wave,wave,wave
44,wave,10.444104209919,21.0273651455105,18.5506787483781,-7.08184805621236,11.0639472318985,wave,wave,wave
45,wave,10.301919458969,21.0439093882168,18.5381994183845,-7.21136075572713,10.2756637797022,wave,wave,wave
46,wave,10.2076330477944,20.3509157397741,18.9694339471449,-7.72243658370291,8.497287647103,wave,wave,wave
47,wave,10.3865171684044,21.1836124161454,18.7442875773984,-7.32918445804415,10.3003229204967,wave,wave,wave
48,wave,10.5426459701498,21.167808794129,18.5837574946019,-7.02216703547248,11.564281730605,wave,wave,wave
49,wave,10.3213061829071,20.7342824076339,19.0756763783647,-7.72136791385025,9.12286400288411,wave,wave,wave
50,wave,10.2768904003128,21.0003043989548,18.5603178982252,-7.25538090863706,9.78568661302623,wave,wave,wave
51,wave,10.4176091598951,21.2037368895393,19.0031327729343,-7.55688949625755,9.9313422096662,wave,wave,wave
52,wave,10.43047489223,21.3868194242719,19.0592956964072,-7.58606397322227,9.23197721302622,wave,wave,wave
53,wave,10.4598230141804,21.0464265539539,18.5758963921544,-7.10103897803349,11.5649104312573,wave,wave,wave
54,wave,10.3629457074909,20.1388015524637,18.7823268350008,-7.39501652507187,9.31360650639393,wave,wave,wave
55,wave,10.2299472152636,20.7694005260517,18.4513686713065,-7.19787132013764,10.3297821995205,wave,wave,wave
56,wave,10.4023919493547,20.5022704266834,18.2576686093758,-6.8341500038004,10.6829505902332,wave,wave,wave
57,wave,10.2161952702903,20.8909245383874,18.5509844251605,-7.30728178063299,9.766731233186,wave,wave,wave
58,wave,10.2755962211641,21.0590097703403,19.1681071019124,-7.84758178667927,8.76622298815386,wave,wave,wave
59,wave,10.4225467868959,21.1407900118194,18.4780995012346,-7.02543257720387,10.5508583198732,wave,wave,wave
60,wave,10.2179139844744,20.314482355299,18.9806360328118,-7.72154154075614,8.65204740815389,wave,wave,wave
61,wave,10.3235199566015,21.5795919974761,19.6033607003925,-8.23866838672592,8.86034519591836,wave,wave,wave
62,wave,10.5183155587415,21.1569961660324,18.8747072985017,-7.33632603672933,10.5393780641503,wave,wave,wave
63,wave,10.4131977992015,21.2149771632041,18.6770438544143,-7.23096063748905,10.00345043885,wave,wave,wave
64,wave,10.638223313216,21.299436807496,19.1919488548454,-7.53452720038952,10.1917454115844,wave,wave,wave
65,wave,10.4067568271219,21.0499251221883,18.6551301585154,-7.2102791401758,9.45902268305195,wave,wave,wave
66,wave,10.3111549445577,20.8492231087997,18.6800793470732,-7.33044028093394,9.38036670264236,wave,wave,wave
67,wave,10.2973386123088,20.6556320656152,18.1024076464953,-6.78413324207526,11.6961888875491,wave,wave,wave
68,wave,10.2879372757266,20.6893709743291,18.7743940667096,-7.46266001650729,9.82043186505739,wave,wave,wave
69,wave,10.4806562115646,21.4822323173575,19.1657135688843,-7.65685193745139,9.97795954116,wave,wave,wave
70,wave,10.4053211220379,20.7058377306587,18.3575512359732,-6.92983282463038,10.7666248200547,wave,wave,wave
71,wave,10.3539021364324,21.3065750810973,19.0008409633423,-7.60500380169049,8.77194058644972,wave,wave,wave
72,wave,10.4191234377592,21.2867221196383,19.086408376963,-7.63467578868745,9.60547405924685,wave,wave,wave
73,wave,10.2517678249408,20.4162779194443,18.7169983011122,-7.43091682715006,9.49960795842519,wave,wave,wave
74,wave,10.2735126274852,20.6443351883346,18.1622961716212,-6.86072552924763,10.6643940459097,wave,wave,wave
75,wave,10.3828335489118,21.052969816328,19.4269230752318,-8.01664991870005,8.92247342409657,wave,wave,wave
76,wave,10.3411046562817,21.3373630332254,19.0375534198281,-7.64714491778599,9.07200521175135,wave,wave,wave
77,wave,10.5046391101036,20.9336950623065,18.7581198790884,-7.23723240999425,10.5321391179569,wave,wave,wave
78,wave,10.3621842475471,20.8068987795895,18.088574894199,-6.69450137267155,10.493530130887,wave,wave,wave
79,wave,10.3285822290756,20.7324441597255,18.4736729423685,-7.12922774076563,10.5225467633353,wave,wave,wave
80,wave,10.2493592386302,20.803842975605,18.7761394787895,-7.50013394819997,9.40825454561305,wave,wave,wave
81,wave,10.4774207711952,21.4313859915501,18.7660613953234,-7.24819262098348,10.0620928426725,wave,wave,wave
82,wave,10.5842758535489,21.1374166483734,18.7828628480712,-7.18372391521086,11.1655418038232,wave,wave,wave
83,wave,10.3524892919185,21.0982857958553,18.8250214543292,-7.43292108627102,9.34814931526682,wave,wave,wave
84,wave,10.4063518073665,21.3458035480265,19.2561558061632,-7.8175216065241,9.38639090486394,wave,wave,wave
85,wave,10.452766617703,19.9888458057087,17.6882314054121,-6.23760882164584,11.7714820385553,wave,wave,wave
86,wave,10.3444524741943,20.836355554188,18.7454802640344,-7.36334919057788,9.64285449955444,wave,wave,wave
87,wave,10.1276795608419,20.4430081895227,18.2635031735877,-7.10126678352822,8.75073483743912,wave,wave,wave
88,wave,10.4594808431298,21.5393868951853,18.8933009994064,-7.3896119818148,9.20132028469572,wave,wave,wave
89,wave,10.5871498810512,21.2402350558256,18.865457845945,-7.26425520453532,10.8483665725733,wave,wave,wave
90,wave,10.4308949330079,20.8438189001346,18.3258168335116,-6.87142741290875,10.8985308136899,wave,wave,wave
91,wave,10.2051521832723,20.4398696442535,18.3459357314549,-7.12180567921348,10.2054417613506,wave,wave,wave
92,wave,10.4773631392338,21.5813356713588,19.0934645454984,-7.57870092185996,9.84077132734397,wave,wave,wave
93,wave,10.4058720831259,21.0662840001097,19.1026243046911,-7.6621173098517,9.36148754526987,wave,wave,wave
94,wave,10.2242876905988,20.5761045162987,18.2176576403727,-6.96257860569443,9.96498990144561,wave,wave,wave
95,wave,10.2389192816099,20.7389746708017,19.5007096542301,-8.23124053511382,8.65038402888273,wave,wave,wave
96,wave,10.3003919545464,20.8328993554745,18.5317572225336,-7.20671737622598,10.0354338474503,wave,wave,wave
97,wave,10.4186967189776,20.7040745211584,19.5393729380926,-8.09021962421022,8.8118793005141,wave,wave,wave
98,wave,10.3875866864753,21.438115710545,18.9815271743395,-7.56392240905295,10.0471483375748,wave,wave,wave
99,wave,10.256244590983,20.2286185807703,17.8867206894623,-6.59909859719847,10.4481325837548,wave,wave,wave
100,wave,10.2817900769414,20.7377287065056,18.301458326085,-6.98451219782899,9.59194971020787,wave,wave,wave
101,wave,10.3355419228807,20.9219142053104,18.8499377648131,-7.48622373510777,9.98651997075045,wave,wave,wave
102,wave,10.3412877136125,21.3545663658195,18.8836685320097,-7.50181110503981,8.91964000636631,wave,wave,wave
103,wave,10.4832487200487,20.9667129038703,18.6297597947703,-7.13150639281141,10.720186547293,wave,wave,wave
104,wave,10.2439782709302,20.7469023336034,18.6506641958478,-7.37303964155785,9.69081572621436,wave,wave,wave
105,wave,10.3468263984883,21.2229407458528,19.5136150679488,-8.11525848419973,8.10318234732068,wave,wave,wave
106,wave,10.5062350050857,21.4984473849826,19.4557764855412,-7.9231816458181,9.48246760874544,wave,wave,wave
107,wave,10.4361111003685,20.7422048448797,17.9398861629264,-6.4753616832906,11.0179337225787,wave,wave,wave
108,wave,10.4551579944842,20.6330541497791,18.4031345861802,-6.93761407238188,10.9489431892107,wave,wave,wave
109,wave,10.2610862349776,20.4991174049864,18.3258199514544,-7.0259011345126,9.10429900188822,wave,wave,wave
110,wave,10.3610237318943,20.7481199720463,18.3752085043852,-6.99673376469735,10.9096619431547,wave,wave,wave
111,wave,10.5156075394324,21.7436003331567,19.1922206521378,-7.63445996761391,9.67983773439928,wave,wave,wave
112,wave,10.5504318798973,21.6283153556356,18.8177367340682,-7.22753921972735,10.2271063099881,wave,wave,wave
113,wave,10.248466011653,20.728420424459,18.574788005731,-7.29526232063989,9.51184444242032,wave,wave,wave
114,wave,10.3013169130572,21.104855858947,18.8938054411138,-7.55499254813961,9.1293734241293,wave,wave,wave
115,wave,10.6153639293662,21.0764651206132,18.5979928417199,-6.97751498910572,11.4765742514476,wave,wave,wave
116,wave,10.3006325387954,21.1887287267378,18.6955272420008,-7.36268544591659,9.70659127903727,wave,wave,wave
117,wave,10.3006772308037,20.9225768299238,19.2253446938227,-7.88372952506345,8.73775182826918,wave,wave,wave
118,wave,10.44370510028,21.0017128565744,18.6675928031207,-7.20634082832716,10.4857889103716,wave,wave,wave
119,wave,10.3313697341669,20.380207622466,18.2357241115429,-6.87876000671183,10.5675600139255,wave,wave,wave
120,wave,10.4592911687363,20.7578333386412,18.3426601499051,-6.87395145069037,11.2760459352659,wave,wave,wave
121,wave,10.4015952549179,21.5519727905798,19.0847801155274,-7.64240034407895,9.24271836001747,wave,wave,wave
122,wave,10.0562426826166,20.3138669451223,18.9289549805646,-7.84094552955253,8.459490692278,wave,wave,wave
123,wave,10.3764822207108,21.6716200162205,19.4105524635853,-7.99062802613331,9.26371033770381,wave,wave,wave
124,wave,10.3485477434379,20.8200188182257,18.4676922924829,-7.09233677562592,10.2703933371669,wave,wave,wave
125,wave,10.624238205399,20.5420036093298,19.6119324273949,-7.96022170959551,8.94809737404745,wave,wave,wave
126,wave,10.360644747214,21.2931595744292,19.3722668354846,-7.97940838756215,9.35535160043962,wave,wave,wave
127,wave,10.2576156845821,20.3022893581685,17.811818565599,-6.52774675032758,10.9298427126963,wave,wave,wave
128,wave,10.4013854241686,21.4097703745595,19.3444761625674,-7.90404912589843,9.44312775232722,wave,wave,wave
129,wave,10.2128451126149,20.3145997696095,17.7675078120274,-6.52201515180843,9.34245268980284,wave,wave,wave
130,wave,10.5519890680411,20.5160696956329,18.1337187273496,-6.57120521321134,11.4729212663,wave,wave,wave
131,wave,10.2394679204035,20.790062690453,18.4489883528711,-7.18468732390404,10.2711609984361,wave,wave,wave
132,wave,10.527741186805,21.2721870107893,18.9172944085257,-7.36988109862884,10.6144736451674,wave,wave,wave
133,wave,10.4016177235586,21.2539637420109,18.7184334529495,-7.27817517327032,8.92806288840828,wave,wave,wave
134,wave,10.217180215829,20.3637741852069,18.6966380617042,-7.43630529086095,8.74061329598347,wave,wave,wave
135,wave,10.3972326417076,21.3131061995613,18.850097582202,-7.42597799946094,10.4304487708957,wave,wave,wave
136,wave,10.2145846806703,20.0085885736935,17.8406325244111,-6.61571081584368,11.226229255622,wave,wave,wave
137,wave,10.3391260294178,21.3082188067971,19.1997674373936,-7.82978980308288,9.36710706836525,wave,wave,wave
138,wave,10.3644069649057,21.6084097079805,19.3519942000734,-7.95000150324966,9.22320515249151,wave,wave,wave
139,wave,10.2798423600886,20.6083616044309,18.5150617084903,-7.2010482819043,9.62589725829461,wave,wave,wave
140,wave,10.4529848103198,21.3521083499296,18.7204787839135,-7.23336526516538,10.1820974300966,wave,wave,wave
141,wave,10.2889348184871,21.0653290647278,18.9631322777296,-7.64080071965868,9.44503802303435,wave,wave,wave
142,wave,10.3851428986558,21.1669225711054,18.87123326849,-7.44271365233772,9.29807359889511,wave,wave,wave
143,wave,10.6512583020379,20.8204545179567,18.4414517314886,-6.78331212250817,11.2840193651624,wave,wave,wave
144,wave,10.4334408565367,20.7370562826654,18.5367888357939,-7.08298085384129,10.4924729804587,wave,wave,wave
145,wave,10.264101205312,20.9146447607166,18.6111250019165,-7.30598112416606,9.12975911346327,wave,wave,wave
146,wave,10.3200727145278,20.917656155542,19.1219463192633,-7.75356576225231,8.61349449166382,wave,wave,wave
147,wave,10.4917661528362,21.383187426205,18.7699034982779,-7.2521133245428,10.5644727279563,wave,wave,wave
148,wave,10.2829093386767,20.2682882547898,18.5001219946437,-7.18419853943442,9.55981289513237,wave,wave,wave
149,wave,10.3970648752128,21.4329209029899,19.1992604233342,-7.77317497550849,9.73998186031231,wave,wave,wave
150,wave,10.3764529199916,21.4698635363472,19.9239990105087,-8.51260157060476,8.66712521310836,wave,wave,wave
151,wave,10.2483231104394,20.6447183579162,18.1951085571064,-6.92125418200809,10.5363100392432,wave,wave,wave
152,wave,10.2791954901052,20.7920478373418,18.3975236967641,-7.08191017801856,9.66020957331462,wave,wave,wave
153,wave,10.3318178462318,20.5157003387759,18.6321376945534,-7.28201636986877,9.80442274813983,wave,wave,wave
154,wave,10.4431948093785,21.4007693351433,19.0093410564458,-7.52173579241522,9.01202224639552,wave,wave,wave
155,wave,10.4253289332495,21.0074146765746,18.563424036217,-7.11887908192404,11.1838683887955,wave,wave,wave
156,wave,10.2404872429784,20.5973501409963,18.1294872519428,-6.8654637840126,10.9452427384902,wave,wave,wave
157,wave,10.4886144819656,21.165525591774,19.211460502003,-7.70580543803373,9.78698288290602,wave,wave,wave
158,wave,10.6450034806074,19.4572014576435,18.2902142477105,-6.63875655319056,9.84441371330823,wave,wave,wave
159,wave,10.2904190922635,20.8676595982851,18.6391856681723,-7.31185839560242,9.48084833265559,wave,wave,wave
160,wave,10.725789622374,20.4394266646297,18.4857960179382,-6.75830918579685,10.7475138127235,wave,wave,wave
161,wave,10.3444961493237,21.0989056968609,18.699908638648,-7.31747850990198,10.0378588494124,wave,wave,wave
162,wave,10.2220757359562,20.2094666503725,17.7002915930092,-6.45023440652816,10.7545672768222,wave,wave,wave
163,wave,10.3863659940194,20.906727375738,18.9742012277806,-7.55333958303501,9.40305181183843,wave,wave,wave
164,wave,10.4069223846996,21.3861164618752,18.9969261111377,-7.55384723350085,9.26174249385302,wave,wave,wave
165,wave,10.5232552752748,21.0559478319532,18.6230416795824,-7.08369053906895,11.1066298091879,wave,wave,wave
166,wave,10.3782056622392,21.6049328509009,19.4307037542681,-8.01223318238838,9.15198069801306,wave,wave,wave
167,wave,10.1897677311062,20.3820907942046,18.7257892697241,-7.50336975518792,9.01955942538046,wave,wave,wave
168,wave,10.2695825639779,21.0854531105584,19.5385355650073,-8.23098623484659,8.54010801390203,wave,wave,wave
169,wave,10.3695523853959,21.1048541036343,18.6563854571444,-7.25769566887229,9.89269006397444,wave,wave,wave
170,wave,10.3696306391286,20.4748082737817,18.4643058359381,-7.07246263683146,10.2595322026356,wave,wave,wave
171,wave,10.63539742751,21.5642869490475,19.135507429919,-7.48217911453622,10.7530865391789,wave,wave,wave
172,wave,10.2495949028604,20.8557512934716,18.6339049150161,-7.3462893802893,9.55114436885959,wave,wave,wave
173,wave,10.4944685011266,21.5342525598501,18.828467984042,-7.2984066902353,10.0914109669652,wave,wave,wave
174,wave,10.6004610177221,20.567945837443,18.0731700497555,-6.47563833799004,11.7093459250012,wave,wave,wave
175,wave,10.1732040715364,20.9594610622019,19.1439074773852,-7.92592294628257,8.20406119455028,wave,wave,wave
176,wave,10.3112571759967,21.085633991536,18.7954147995382,-7.44527755420637,9.44450830814374,wave,wave,wave
177,wave,10.5662386161526,20.6161188309512,18.2708681377164,-6.69456049224975,11.2563207901868,wave,wave,wave
178,wave,10.3559297798276,20.6611353442373,18.1124368932718,-6.72003840600026,9.29357197180045,wave,wave,wave
179,wave,10.2682543217172,21.1276196464714,19.4278798676416,-8.125753897542,8.73923958670226,wave,wave,wave
180,wave,10.3512034664428,21.1962592943376,18.8223460954478,-7.4488450719787,10.3146316663122,wave,wave,wave
181,wave,10.2502482214721,20.3560578817856,18.1809142515159,-6.89953808745089,9.99741279037899,wave,wave,wave
182,wave,10.3484630758317,20.5895049215516,17.9462518612302,-6.57209966137884,11.0634780923967,wave,wave,wave
183,wave,10.4585288723051,21.7383675097124,19.5789324602152,-8.0845667511555,9.55095960911406,wave,wave,wave
184,wave,10.2616131159223,20.4605683899845,18.4906737670777,-7.20721844878036,9.81338176092338,wave,wave,wave
185,wave,10.5093684302197,21.5436617898215,19.1056220360612,-7.56186617439516,10.0682766919677,wave,wave,wave
186,wave,10.3464557693984,21.4091486220929,19.5360716914559,-8.14604558627853,8.87614498231441,wave,wave,wave
187,wave,10.2980519259549,20.977788799165,18.5386081122581,-7.19958334252087,8.80397368435798,wave,wave,wave
188,wave,10.5452590022244,20.6110648836576,19.445904006559,-7.88261683775572,9.09454395341941,wave,wave,wave
189,wave,10.3375339703103,21.0123607054225,18.6275779546576,-7.26052363499101,10.2908281524633,wave,wave,wave
190,wave,10.2393033926619,20.3229364298401,18.0189519531231,-6.75213674429956,10.5777233796682,wave,wave,wave
191,wave,10.4027849134764,21.5384046510984,19.0504622415059,-7.61662736398085,10.3669252610121,wave,wave,wave
192,wave,10.3427239672955,20.6606315093606,18.3124746808928,-6.94537597360348,10.7920996511212,wave,wave,wave
193,wave,10.4499600530598,21.3431395224489,18.9963145162946,-7.50746046801588,9.41738916018034,wave,wave,wave
194,wave,10.4798351123401,21.2301112741794,18.9500908740084,-7.45114921780667,10.2782191665095,wave,wave,wave
195,wave,10.4183773231267,20.5452931157389,18.7507962736033,-7.31040206622011,10.0733284459484,wave,wave,wave
196,wave,10.3250987899563,20.7722597780608,18.7792242987968,-7.42454327121107,9.84192932113998,wave,wave,wave
197,wave,10.1992972697034,20.7617347521634,18.6354437647318,-7.40077967698103,9.00840966373079,wave,wave,wave
